Date,Adj Close,Close,High,Low,Open,Volume,Date
2012-03-28,111.48844146728516,140.47000122070312,141.32000732421875,139.63999938964844,141.10000610351562,148562100,2012-03-28
2012-03-29,111.29793548583984,140.22999572753906,140.49000549316406,139.08999633789062,139.63999938964844,164963700,2012-03-29
2012-03-30,111.75828552246094,140.80999755859375,141.0500030517578,140.0500030517578,140.9199981689453,135486800,2012-03-30
2012-04-02,112.57576751708984,141.83999633789062,142.2100067138672,140.36000061035156,140.63999938964844,151741100,2012-04-02
2012-04-03,112.11544036865234,141.25999450683594,141.8800048828125,140.42999267578125,141.63999938964844,155806700,2012-04-03
2012-04-04,111.00431060791016,139.86000061035156,140.33999633789062,139.33999633789062,140.22000122070312,146896000,2012-04-04
2012-04-05,110.94874572753906,139.7899932861328,140.1999969482422,139.25999450683594,139.3800048828125,137439400,2012-04-05
2012-04-09,109.70264434814453,138.22000122070312,139.83999633789062,137.83999633789062,138.02999877929688,127555900,2012-04-09
2012-04-10,107.861328125,135.89999389648438,138.33999633789062,135.75999450683594,137.9499969482422,235360300,2012-04-10
2012-04-11,108.73435974121094,137.0,137.5399932861328,136.75,137.2899932861328,154133000,2012-04-11
2012-04-12,110.15502166748047,138.7899932861328,138.89999389648438,137.02999877929688,137.1300048828125,154321500,2012-04-12
2012-04-13,108.84549713134766,137.13999938964844,138.82000732421875,137.00999450683594,138.47000122070312,169246700,2012-04-13
2012-04-16,108.77403259277344,137.0500030517578,138.0399932861328,136.5800018310547,137.83999633789062,147825300,2012-04-16
2012-04-17,110.38523864746094,139.0800018310547,139.36000061035156,137.6999969482422,137.83999633789062,147877600,2012-04-17
2012-04-18,110.0121841430664,138.61000061035156,139.0800018310547,138.3800048828125,138.4600067138672,123884200,2012-04-18
2012-04-19,109.3057861328125,137.72000122070312,139.14999389648438,137.07000732421875,138.6300048828125,198666700,2012-04-19
2012-04-20,109.48835754394531,137.9499969482422,138.8300018310547,137.8699951171875,138.3300018310547,143199600,2012-04-20
2012-04-23,108.56770324707031,136.7899932861328,136.91000366210938,135.94000244140625,136.5399932861328,171844900,2012-04-23
2012-04-24,108.98043060302734,137.30999755859375,137.66000366210938,136.8000030517578,136.91000366210938,137484200,2012-04-24
2012-04-25,110.4725341796875,139.19000244140625,139.25,138.52999877929688,138.64999389648438,150252200,2012-04-25
2012-04-26,111.2424087524414,140.16000366210938,140.32000732421875,138.80999755859375,138.88999938964844,136291600,2012-04-26
2012-04-27,111.42491149902344,140.38999938964844,140.7899932861328,139.8000030517578,140.5800018310547,130725000,2012-04-27
2012-04-30,111.01222229003906,139.8699951171875,140.2100067138672,139.49000549316406,140.11000061035156,115092200,2012-04-30
2012-05-01,111.70276641845703,140.74000549316406,141.66000366210938,139.6300048828125,139.7899932861328,138832200,2012-05-01
2012-05-02,111.3694076538086,140.32000732421875,140.4600067138672,139.4600067138672,139.9199981689453,121081000,2012-05-02
2012-05-03,110.52014923095703,139.25,140.4499969482422,138.99000549316406,140.33999633789062,143759700,2012-05-03
2012-05-04,108.73435974121094,137.0,139.3000030517578,136.9199981689453,138.52000427246094,193927300,2012-05-04
2012-05-07,108.81375122070312,137.10000610351562,137.55999755859375,136.4600067138672,136.50999450683594,127765900,2012-05-07
2012-05-08,108.37721252441406,136.5500030517578,136.77000427246094,134.9199981689453,136.27999877929688,213377700,2012-05-08
2012-05-09,107.7343521118164,135.74000549316406,136.61000061035156,134.49000549316406,135.10000610351562,220752500,2012-05-09
2012-05-10,107.9565658569336,136.02000427246094,136.85000610351562,135.7100067138672,136.67999267578125,150600000,2012-05-10
2012-05-11,107.63113403320312,135.61000061035156,136.8699951171875,135.11000061035156,135.1699981689453,153032400,2012-05-11
2012-05-14,106.44061279296875,134.11000061035156,135.61000061035156,133.91000366210938,134.30999755859375,163910000,2012-05-14
2012-05-15,105.82951354980469,133.33999633789062,134.80999755859375,133.1300048828125,134.02000427246094,207629300,2012-05-15
2012-05-16,105.42472839355469,132.8300018310547,134.5500030517578,132.8000030517578,133.94000244140625,207265500,2012-05-16
2012-05-17,103.86116027832031,130.86000061035156,133.02000427246094,130.7899932861328,132.86000061035156,247992900,2012-05-17
2012-05-18,102.97225952148438,129.74000549316406,131.60000610351562,129.5500030517578,131.3699951171875,319615900,2012-05-18
2012-05-21,104.74214172363281,131.97000122070312,132.02000427246094,129.9499969482422,130.16000366210938,177861100,2012-05-21
2012-05-22,104.9246826171875,132.1999969482422,133.22999572753906,131.33999633789062,132.30999755859375,197531200,2012-05-22
2012-05-23,104.98026275634766,132.27000427246094,132.4600067138672,129.99000549316406,131.25,204958400,2012-05-23
2012-05-24,105.18663024902344,132.52999877929688,132.83999633789062,131.4199981689453,132.6300048828125,167357600,2012-05-24
2012-05-25,104.84535217285156,132.10000610351562,132.85000610351562,131.77999877929688,132.47999572753906,135465600,2012-05-25
2012-05-29,106.11521911621094,133.6999969482422,133.92999267578125,131.1699981689453,133.16000366210938,152883500,2012-05-29
2012-05-30,104.5754623413086,131.75999450683594,133.69000244140625,131.49000549316406,132.55999755859375,162370400,2012-05-30
2012-05-31,104.34527587890625,131.47000122070312,132.4499969482422,130.33999633789062,131.7100067138672,196186000,2012-05-31
2012-06-01,101.71823120117188,128.16000366210938,131.5,128.16000366210938,129.41000366210938,253240900,2012-06-01
2012-06-04,101.67060852050781,128.10000610351562,128.74000549316406,127.13999938964844,128.38999938964844,202545800,2012-06-04
2012-06-05,102.44047546386719,129.07000732421875,129.25999450683594,127.77999877929688,127.8499984741211,164149400,2012-06-05
2012-06-06,104.74214172363281,131.97000122070312,132.02999877929688,129.92999267578125,129.97000122070312,184202800,2012-06-06
2012-06-07,104.8056411743164,132.0500030517578,133.52999877929688,131.77999877929688,133.47000122070312,184772700,2012-06-07
2012-06-08,105.63899993896484,133.10000610351562,133.1300048828125,131.2899932861328,131.7100067138672,143915400,2012-06-08
2012-06-11,104.29768371582031,131.41000366210938,134.25,131.27999877929688,134.1699981689453,169756100,2012-06-11
2012-06-12,105.49613952636719,132.9199981689453,133.00999450683594,131.16000366210938,131.7899932861328,181931800,2012-06-12
2012-06-13,104.821533203125,132.07000732421875,133.36000061035156,131.6199951171875,132.52999877929688,172223900,2012-06-13
2012-06-14,105.93265533447266,133.47000122070312,134.0,131.97999572753906,132.33999633789062,230615500,2012-06-14
2012-06-15,107.01608276367188,134.13999938964844,134.25999450683594,133.10000610351562,133.3800048828125,169444500,2012-06-15
2012-06-18,107.22347259521484,134.39999389648438,134.72999572753906,133.27999877929688,133.5800018310547,131360900,2012-06-18
2012-06-19,108.26062774658203,135.6999969482422,136.25,134.3699951171875,135.0800018310547,137382600,2012-06-19
2012-06-20,108.08512878417969,135.47999572753906,136.10000610351562,134.27000427246094,135.7100067138672,206451800,2012-06-20
2012-06-21,105.6598129272461,132.44000244140625,135.77999877929688,132.3300018310547,135.63999938964844,205272200,2012-06-21
2012-06-22,106.47360229492188,133.4600067138672,133.7100067138672,132.6199951171875,133.1300048828125,130029200,2012-06-22
2012-06-25,104.76629638671875,131.32000732421875,132.10000610351562,130.85000610351562,132.0500030517578,146375700,2012-06-25
2012-06-26,105.29283142089844,131.97999572753906,132.3800048828125,130.92999267578125,131.6999969482422,141634000,2012-06-26
2012-06-27,106.2422103881836,133.1699981689453,133.42999267578125,131.97000122070312,132.4199981689453,108088000,2012-06-27
2012-06-28,105.93904113769531,132.7899932861328,132.99000549316406,131.27999877929688,132.2899932861328,169242100,2012-06-28
2012-06-29,108.57975006103516,136.10000610351562,136.27000427246094,134.85000610351562,135.1999969482422,212250900,2012-06-29
2012-07-02,108.90687561035156,136.50999450683594,136.64999389648438,135.52000427246094,136.47999572753906,129524500,2012-07-02
2012-07-03,109.62483978271484,137.41000366210938,137.50999450683594,136.33999633789062,136.47999572753906,80450000,2012-07-03
2012-07-05,109.13025665283203,136.7899932861328,137.8000030517578,136.2899932861328,136.89999389648438,126177500,2012-07-05
2012-07-06,108.0931167602539,135.49000549316406,135.77000427246094,134.85000610351562,135.47000122070312,151192100,2012-07-06
2012-07-09,107.95751190185547,135.32000732421875,135.57000732421875,134.6999969482422,135.3800048828125,103780500,2012-07-09
2012-07-10,107.01608276367188,134.13999938964844,136.22999572753906,133.67999267578125,136.00999450683594,167884800,2012-07-10
2012-07-11,107.03204345703125,134.16000366210938,134.60000610351562,133.3800048828125,134.2100067138672,141733400,2012-07-11
2012-07-12,106.51346588134766,133.50999450683594,134.22999572753906,132.60000610351562,133.3800048828125,143583200,2012-07-12
2012-07-13,108.30055236816406,135.75,135.88999938964844,133.83999633789062,133.86000061035156,129642600,2012-07-13
2012-07-16,108.04521942138672,135.42999267578125,135.8300018310547,134.89999389648438,135.44000244140625,97525200,2012-07-16
2012-07-17,108.78718566894531,136.36000061035156,136.63999938964844,134.5500030517578,135.97000122070312,138860300,2012-07-17
2012-07-18,109.59293365478516,137.3699951171875,137.63999938964844,135.9600067138672,136.0399932861328,113349700,2012-07-18
2012-07-19,109.880126953125,137.72999572753906,138.17999267578125,137.2100067138672,137.64999389648438,129847300,2012-07-19
2012-07-20,108.87493896484375,136.47000122070312,137.16000366210938,136.32000732421875,136.9499969482422,142904500,2012-07-20
2012-07-23,107.7739486694336,135.08999633789062,136.3800048828125,133.83999633789062,134.47000122070312,145210900,2012-07-23
2012-07-24,106.84855651855469,133.92999267578125,135.25,133.02999877929688,135.19000244140625,173301200,2012-07-24
2012-07-25,106.87246704101562,133.9600067138672,134.55999755859375,133.25,134.2100067138672,129122300,2012-07-25
2012-07-26,108.63562774658203,136.1699981689453,136.4600067138672,135.25999450683594,135.88999938964844,156526500,2012-07-26
2012-07-27,110.63806915283203,138.67999267578125,139.07000732421875,136.13999938964844,136.88999938964844,236768900,2012-07-27
2012-07-30,110.63806915283203,138.67999267578125,139.33999633789062,138.27000427246094,138.52000427246094,106782000,2012-07-30
2012-07-31,109.86420440673828,137.7100067138672,138.8699951171875,137.7100067138672,138.49000549316406,120575900,2012-07-31
2012-08-01,109.76847839355469,137.58999633789062,138.72999572753906,137.39999389648438,138.6999969482422,138293800,2012-08-01
2012-08-02,109.01052856445312,136.63999938964844,137.57000732421875,135.5800018310547,136.5500030517578,199556600,2012-08-02
2012-08-03,111.17256927490234,139.35000610351562,139.63999938964844,136.67999267578125,138.55999755859375,157825000,2012-08-03
2012-08-06,111.38799285888672,139.6199951171875,140.1699981689453,139.55999755859375,139.72000122070312,86326200,2012-08-06
2012-08-07,111.94644165039062,140.32000732421875,140.9199981689453,140.02999877929688,140.17999267578125,109545100,2012-08-07
2012-08-08,112.08206176757812,140.49000549316406,140.64999389648438,139.80999755859375,139.85000610351562,89754700,2012-08-08
2012-08-09,112.17779541015625,140.61000061035156,140.88999938964844,140.14999389648438,140.2899932861328,90291700,2012-08-09
2012-08-10,112.3613052368164,140.83999633789062,140.88999938964844,139.80999755859375,140.0399932861328,99792700,2012-08-10
2012-08-13,112.30545043945312,140.77000427246094,140.83999633789062,140.0399932861328,140.60000610351562,79426900,2012-08-13
2012-08-14,112.32138061523438,140.7899932861328,141.3800048828125,140.3699951171875,141.2899932861328,102379400,2012-08-14
2012-08-15,112.44901275634766,140.9499969482422,141.19000244140625,140.5500030517578,140.63999938964844,71085900,2012-08-15
2012-08-16,113.27874755859375,141.99000549316406,142.16000366210938,140.8000030517578,141.14999389648438,112014200,2012-08-16
2012-08-17,113.43034362792969,142.17999267578125,142.3000030517578,141.86000061035156,142.22999572753906,90813700,2012-08-17
2012-08-20,113.43829345703125,142.19000244140625,142.22000122070312,141.58999633789062,141.97999572753906,78255700,2012-08-20
2012-08-21,113.0952377319336,141.75999450683594,143.08999633789062,141.4499969482422,142.5399932861328,105581100,2012-08-21
2012-08-22,113.14311218261719,141.82000732421875,142.0500030517578,141.07000732421875,141.39999389648438,133243500,2012-08-22
2012-08-23,112.21769714355469,140.66000366210938,141.47999572753906,140.44000244140625,141.47000122070312,111466400,2012-08-23
2012-08-24,112.89581298828125,141.50999450683594,141.8300018310547,140.22000122070312,140.30999755859375,99481200,2012-08-24
2012-08-27,112.91971588134766,141.5399932861328,142.0800018310547,141.33999633789062,141.88999938964844,68785900,2012-08-27
2012-08-28,112.80807495117188,141.39999389648438,141.83999633789062,140.97000122070312,141.17999267578125,75689600,2012-08-28
2012-08-29,112.89581298828125,141.50999450683594,141.88999938964844,141.1199951171875,141.52000427246094,65421300,2012-08-29
2012-08-30,112.08206176757812,140.49000549316406,140.94000244140625,140.19000244140625,140.89999389648438,96589900,2012-08-30
2012-08-31,112.61661529541016,141.16000366210938,141.82000732421875,140.36000061035156,141.2899932861328,151970400,2012-08-31
2012-09-04,112.5128402709961,141.02999877929688,141.4600067138672,140.1300048828125,141.0399932861328,120226200,2012-09-04
2012-09-05,112.41712951660156,140.91000366210938,141.47000122070312,140.6300048828125,141.08999633789062,100660300,2012-09-05
2012-09-06,114.69878387451172,143.77000427246094,143.77999877929688,141.75,141.75999450683594,158272500,2012-09-06
2012-09-07,115.14566040039062,144.3300018310547,144.38999938964844,143.8800048828125,144.00999450683594,107272100,2012-09-07
2012-09-10,114.49140167236328,143.50999450683594,144.44000244140625,143.4600067138672,144.19000244140625,86458500,2012-09-10
2012-09-11,114.8105239868164,143.91000366210938,144.3699951171875,143.55999755859375,143.60000610351562,88760000,2012-09-11
2012-09-12,115.19347381591797,144.38999938964844,144.5500030517578,143.89999389648438,144.38999938964844,87640900,2012-09-12
2012-09-13,116.94859313964844,146.58999633789062,147.0399932861328,143.99000549316406,144.3699951171875,225470200,2012-09-13
2012-09-14,117.46715545654297,147.24000549316406,148.11000061035156,146.75999450683594,146.8800048828125,169777000,2012-09-14
2012-09-17,117.06829071044922,146.74000549316406,147.19000244140625,146.3699951171875,146.94000244140625,119427800,2012-09-17
2012-09-18,116.9725570678711,146.6199951171875,146.80999755859375,146.25,146.49000549316406,98326600,2012-09-18
2012-09-19,117.03634643554688,146.6999969482422,147.1699981689453,146.41000366210938,146.7899932861328,128318300,2012-09-19
2012-09-20,117.04436492919922,146.7100067138672,146.7899932861328,145.6300048828125,146.02999877929688,154009800,2012-09-20
2012-09-21,116.99544525146484,145.8699951171875,146.6699981689453,145.80999755859375,146.63999938964844,108737500,2012-09-21
2012-09-24,116.81895446777344,145.64999389648438,145.97999572753906,145.0399932861328,145.14999389648438,95682000,2012-09-24
2012-09-25,115.57579040527344,144.10000610351562,146.24000549316406,144.05999755859375,145.9600067138672,133165200,2012-09-25
2012-09-26,114.92610931396484,143.2899932861328,144.11000061035156,142.9499969482422,144.07000732421875,146502200,2012-09-26
2012-09-27,116.00889587402344,144.63999938964844,144.97000122070312,143.50999450683594,143.88999938964844,111830300,2012-09-27
2012-09-28,115.47151947021484,143.97000122070312,144.55999755859375,143.4600067138672,144.08999633789062,150696100,2012-09-28
2012-10-01,115.77628326416016,144.35000610351562,145.69000244140625,144.00999450683594,144.52000427246094,135911200,2012-10-01
2012-10-02,115.89664459228516,144.5,145.14999389648438,143.8300018310547,144.9199981689453,113422200,2012-10-02
2012-10-03,116.36982727050781,145.08999633789062,145.42999267578125,144.1300048828125,144.88999938964844,121283100,2012-10-03
2012-10-04,117.2039794921875,146.1300048828125,146.33999633789062,145.44000244140625,145.63999938964844,124311600,2012-10-04
2012-10-05,117.21199798583984,146.13999938964844,147.16000366210938,145.6999969482422,146.91000366210938,124842100,2012-10-05
2012-10-08,116.81095886230469,145.63999938964844,146.1199951171875,145.30999755859375,145.60000610351562,78415400,2012-10-08
2012-10-09,115.65602111816406,144.1999969482422,145.64999389648438,144.14999389648438,145.52999877929688,148872900,2012-10-09
2012-10-10,114.91807556152344,143.27999877929688,144.32000732421875,143.08999633789062,144.17999267578125,124247500,2012-10-10
2012-10-11,114.98226165771484,143.36000061035156,144.49000549316406,143.3300018310547,144.27999877929688,123601500,2012-10-11
2012-10-12,114.60527801513672,142.88999938964844,143.9499969482422,142.5800018310547,143.4600067138672,124181900,2012-10-12
2012-10-15,115.55976104736328,144.0800018310547,144.22999572753906,142.77000427246094,143.22999572753906,107689100,2012-10-15
2012-10-16,116.73070526123047,145.5399932861328,145.63999938964844,144.66000366210938,144.75999450683594,108815500,2012-10-16
2012-10-17,117.26012420654297,146.1999969482422,146.32000732421875,145.4199981689453,145.63999938964844,128834100,2012-10-17
2012-10-18,116.95531463623047,145.82000732421875,146.52000427246094,145.3300018310547,145.82000732421875,148108500,2012-10-18
2012-10-19,115.00633239746094,143.38999938964844,145.55999755859375,143.0500030517578,145.5500030517578,185645200,2012-10-19
2012-10-22,115.02240753173828,143.41000366210938,143.6699981689453,142.27999877929688,143.14999389648438,125578600,2012-10-22
2012-10-23,113.42630004882812,141.4199981689453,142.05999755859375,140.8300018310547,141.86000061035156,192056300,2012-10-23
2012-10-24,113.10547637939453,141.02000427246094,142.10000610351562,140.8000030517578,141.92999267578125,120179400,2012-10-24
2012-10-25,113.43431854248047,141.42999267578125,142.27999877929688,140.57000732421875,142.02000427246094,134457400,2012-10-25
2012-10-26,113.3701400756836,141.35000610351562,141.83999633789062,140.38999938964844,141.3000030517578,146023500,2012-10-26
2012-10-31,113.3701400756836,141.35000610351562,142.02999877929688,140.67999267578125,141.85000610351562,103438500,2012-10-31
2012-11-01,114.55718231201172,142.8300018310547,143.00999450683594,141.52000427246094,141.64999389648438,100995600,2012-11-01
2012-11-02,113.53856658935547,141.55999755859375,143.72000122070312,141.41000366210938,143.67999267578125,137702200,2012-11-02
2012-11-05,113.77119445800781,141.85000610351562,142.1699981689453,140.92999267578125,141.35000610351562,98378500,2012-11-05
2012-11-06,114.6614761352539,142.9600067138672,143.52000427246094,142.1300048828125,142.27999877929688,107068100,2012-11-06
2012-11-07,112.06277465820312,139.72000122070312,141.67999267578125,139.05999755859375,141.66000366210938,264304500,2012-11-07
2012-11-08,110.7153549194336,138.0399932861328,140.41000366210938,137.92999267578125,139.6999969482422,181517300,2012-11-08
2012-11-09,110.81156921386719,138.16000366210938,139.44000244140625,137.5500030517578,137.6199951171875,201055300,2012-11-09
2012-11-12,110.8998031616211,138.27000427246094,138.80999755859375,137.9600067138672,138.58999633789062,97677500,2012-11-12
2012-11-13,110.51483154296875,137.7899932861328,139.25,137.36000061035156,137.5399932861328,123018300,2012-11-13
2012-11-14,109.02301025390625,135.92999267578125,138.42999267578125,135.6199951171875,138.2100067138672,191505000,2012-11-14
2012-11-15,108.83853149414062,135.6999969482422,136.49000549316406,135.17999267578125,135.97999572753906,178128400,2012-11-15
2012-11-16,109.37590789794922,136.3699951171875,136.63999938964844,134.6999969482422,135.89999389648438,239483900,2012-11-16
2012-11-19,111.58958435058594,139.1300048828125,139.14999389648438,136.41000366210938,137.89999389648438,151495800,2012-11-19
2012-11-20,111.63770294189453,139.19000244140625,139.4199981689453,138.0800018310547,138.91000366210938,119807400,2012-11-20
2012-11-21,111.84624481201172,139.4499969482422,139.57000732421875,139.02999877929688,139.30999755859375,81710800,2012-11-21
2012-11-23,113.3701400756836,141.35000610351562,141.39999389648438,140.0399932861328,140.1300048828125,65409200,2012-11-23
2012-11-26,113.1295166015625,141.0500030517578,141.36000061035156,140.19000244140625,140.64999389648438,100124400,2012-11-26
2012-11-27,112.55207061767578,140.3300018310547,141.38999938964844,140.24000549316406,140.91000366210938,128646200,2012-11-27
2012-11-28,113.45838928222656,141.4600067138672,141.5399932861328,139.0,139.75999450683594,177086500,2012-11-28
2012-11-29,113.98773193359375,142.1199951171875,142.50999450683594,141.3699951171875,141.99000549316406,151085900,2012-11-29
2012-11-30,114.01179504394531,142.14999389648438,142.4199981689453,141.66000366210938,142.13999938964844,136568300,2012-11-30
2012-12-03,113.45033264160156,141.4499969482422,142.9199981689453,141.33999633789062,142.8000030517578,124656300,2012-12-03
2012-12-04,113.28997039794922,141.25,141.8699951171875,140.8699951171875,141.44000244140625,127512200,2012-12-04
2012-12-05,113.49044036865234,141.5,142.16000366210938,140.3699951171875,141.3699951171875,147300500,2012-12-05
2012-12-06,113.87545013427734,141.97999572753906,142.0399932861328,141.16000366210938,141.3699951171875,103220600,2012-12-06
2012-12-07,114.22034454345703,142.41000366210938,142.69000244140625,141.6699981689453,142.52999877929688,108726400,2012-12-07
2012-12-10,114.26846313476562,142.47000122070312,142.80999755859375,142.14999389648438,142.2100067138672,98840700,2012-12-10
2012-12-11,115.04643249511719,143.44000244140625,144.11000061035156,142.99000549316406,143.05999755859375,152570400,2012-12-11
2012-12-12,115.10259246826172,143.50999450683594,144.5500030517578,143.30999755859375,144.0,145880100,2012-12-12
2012-12-13,114.39674377441406,142.6300048828125,143.8300018310547,142.27000427246094,143.4199981689453,135715000,2012-12-13
2012-12-14,113.97168731689453,142.10000610351562,142.5800018310547,141.8800048828125,142.32000732421875,137701700,2012-12-14
2012-12-17,115.31111145019531,143.77000427246094,143.85000610351562,142.42999267578125,142.47000122070312,143238200,2012-12-17
2012-12-18,116.5943832397461,145.3699951171875,145.5,143.7899932861328,144.0,177762800,2012-12-18
2012-12-19,115.72815704345703,144.2899932861328,145.5800018310547,144.24000549316406,145.52999877929688,150895400,2012-12-19
2012-12-20,116.39389038085938,145.1199951171875,145.13999938964844,143.97999572753906,144.3800048828125,168487000,2012-12-20
2012-12-21,115.33734130859375,142.7899932861328,144.08999633789062,141.94000244140625,142.1699981689453,245883800,2012-12-21
2012-12-24,114.98193359375,142.35000610351562,142.55999755859375,142.19000244140625,142.47999572753906,53874600,2012-12-24
2012-12-26,114.49730682373047,141.75,142.7100067138672,141.35000610351562,142.63999938964844,106947700,2012-12-26
2012-12-27,114.34381866455078,141.55999755859375,142.0800018310547,139.9199981689453,141.7899932861328,167920600,2012-12-27
2012-12-28,113.10798645019531,140.02999877929688,141.4199981689453,139.8699951171875,140.63999938964844,148806700,2012-12-28
2012-12-31,115.0304183959961,142.41000366210938,142.55999755859375,139.5399932861328,139.66000366210938,243935200,2012-12-31
2013-01-02,117.97867584228516,146.05999755859375,146.14999389648438,144.72999572753906,145.11000061035156,192059000,2013-01-02
2013-01-03,117.71209716796875,145.72999572753906,146.3699951171875,145.33999633789062,145.99000549316406,144761800,2013-01-03
2013-01-04,118.22903442382812,146.3699951171875,146.61000061035156,145.6699981689453,145.97000122070312,116817700,2013-01-04
2013-01-07,117.90594482421875,145.97000122070312,146.11000061035156,145.42999267578125,145.85000610351562,110002500,2013-01-07
2013-01-08,117.56668090820312,145.5500030517578,145.91000366210938,144.97999572753906,145.7100067138672,121265100,2013-01-08
2013-01-09,117.86563110351562,145.9199981689453,146.32000732421875,145.63999938964844,145.8699951171875,90745600,2013-01-09
2013-01-10,118.80257415771484,147.0800018310547,147.08999633789062,145.97000122070312,146.72999572753906,130735400,2013-01-10
2013-01-11,118.79450988769531,147.07000732421875,147.14999389648438,146.61000061035156,147.0399932861328,113917300,2013-01-11
2013-01-14,118.71371459960938,146.97000122070312,147.07000732421875,146.42999267578125,146.88999938964844,89567200,2013-01-14
2013-01-15,118.79450988769531,147.07000732421875,147.2100067138672,146.1999969482422,146.2899932861328,93172600,2013-01-15
2013-01-16,118.77835845947266,147.0500030517578,147.27999877929688,146.61000061035156,146.77000427246094,104849500,2013-01-16
2013-01-17,119.54570007324219,148.0,148.4199981689453,147.14999389648438,147.6999969482422,133833500,2013-01-17
2013-01-18,119.812255859375,148.3300018310547,148.49000549316406,147.42999267578125,147.97000122070312,169906000,2013-01-18
2013-01-22,120.45851135253906,149.1300048828125,149.1300048828125,147.97999572753906,148.3300018310547,111797300,2013-01-22
2013-01-23,120.65228271484375,149.3699951171875,149.5,148.86000061035156,149.1300048828125,104596100,2013-01-23
2013-01-24,120.68463134765625,149.41000366210938,150.13999938964844,149.00999450683594,149.14999389648438,146426400,2013-01-24
2013-01-25,121.36312866210938,150.25,150.25,149.3699951171875,149.8800048828125,147211600,2013-01-25
2013-01-28,121.2177505493164,150.07000732421875,150.3300018310547,149.50999450683594,150.2899932861328,113357700,2013-01-28
2013-01-29,121.69426727294922,150.66000366210938,150.85000610351562,149.6699981689453,149.77000427246094,105694400,2013-01-29
2013-01-30,121.2177505493164,150.07000732421875,150.94000244140625,149.92999267578125,150.63999938964844,137447700,2013-01-30
2013-01-31,120.91886138916016,149.6999969482422,150.3800048828125,149.60000610351562,149.88999938964844,108975800,2013-01-31
2013-02-01,122.16276550292969,151.24000549316406,151.4199981689453,150.38999938964844,150.64999389648438,131173000,2013-02-01
2013-02-04,120.78961181640625,149.5399932861328,151.27000427246094,149.42999267578125,150.32000732421875,159073600,2013-02-04
2013-02-05,122.00929260253906,151.0500030517578,151.47999572753906,150.2899932861328,150.35000610351562,113912400,2013-02-05
2013-02-06,122.09813690185547,151.16000366210938,151.25999450683594,150.41000366210938,150.52000427246094,138762800,2013-02-06
2013-02-07,121.93663787841797,150.9600067138672,151.35000610351562,149.86000061035156,151.2100067138672,162490000,2013-02-07
2013-02-08,122.6151351928711,151.8000030517578,151.88999938964844,151.22000122070312,151.22000122070312,103133700,2013-02-08
2013-02-11,122.59091186523438,151.77000427246094,151.89999389648438,151.38999938964844,151.74000549316406,73775000,2013-02-11
2013-02-12,122.79280853271484,152.02000427246094,152.3000030517578,151.61000061035156,151.77999877929688,65392700,2013-02-12
2013-02-13,122.8978042602539,152.14999389648438,152.61000061035156,151.72000122070312,152.3300018310547,82322600,2013-02-13
2013-02-14,123.0108871459961,152.2899932861328,152.47000122070312,151.52000427246094,151.69000244140625,80834300,2013-02-14
2013-02-15,122.86553192138672,152.11000061035156,152.58999633789062,151.5500030517578,152.42999267578125,215226500,2013-02-15
2013-02-19,123.78634643554688,153.25,153.27999877929688,152.16000366210938,152.3699951171875,95105400,2013-02-19
2013-02-20,122.24353790283203,151.33999633789062,153.19000244140625,151.25999450683594,153.13999938964844,160574800,2013-02-20
2013-02-21,121.50044250488281,150.4199981689453,151.4199981689453,149.94000244140625,150.9600067138672,183257000,2013-02-21
2013-02-22,122.68782806396484,151.88999938964844,151.88999938964844,150.49000549316406,151.14999389648438,106356600,2013-02-22
2013-02-25,120.35343933105469,149.0,152.86000061035156,149.0,152.6300048828125,245824800,2013-02-25
2013-02-26,121.17732238769531,150.02000427246094,150.1999969482422,148.72999572753906,149.72000122070312,186596200,2013-02-26
2013-02-27,122.70394897460938,151.91000366210938,152.3300018310547,149.75999450683594,149.88999938964844,150781900,2013-02-27
2013-02-28,122.46163940429688,151.61000061035156,152.8699951171875,151.41000366210938,151.89999389648438,126866000,2013-02-28
2013-03-01,122.86553192138672,152.11000061035156,152.33999633789062,150.41000366210938,151.08999633789062,170634800,2013-03-01
2013-03-04,123.519775390625,152.9199981689453,152.9199981689453,151.52000427246094,151.75999450683594,99010200,2013-03-04
2013-03-05,124.62639617919922,154.2899932861328,154.6999969482422,153.63999938964844,153.66000366210938,121431900,2013-03-05
2013-03-06,124.7960205078125,154.5,154.9199981689453,154.16000366210938,154.83999633789062,94469900,2013-03-06
2013-03-07,125.02220916748047,154.77999877929688,154.97999572753906,154.52000427246094,154.6999969482422,86101400,2013-03-07
2013-03-08,125.55530548095703,155.44000244140625,155.64999389648438,154.66000366210938,155.4600067138672,123477800,2013-03-08
2013-03-11,126.03186798095703,156.02999877929688,156.0399932861328,155.1300048828125,155.32000732421875,83746800,2013-03-11
2013-03-12,125.74913024902344,155.67999267578125,156.10000610351562,155.2100067138672,155.9199981689453,105755800,2013-03-12
2013-03-13,125.92684936523438,155.89999389648438,156.1199951171875,155.22999572753906,155.75999450683594,92550900,2013-03-13
2013-03-14,126.59728240966797,156.72999572753906,156.8000030517578,155.91000366210938,156.30999755859375,126329900,2013-03-14
2013-03-15,126.4301528930664,155.8300018310547,156.0399932861328,155.30999755859375,155.85000610351562,138601100,2013-03-15
2013-03-18,125.7323989868164,154.97000122070312,155.63999938964844,154.1999969482422,154.33999633789062,126704300,2013-03-18
